,text,label
4662,nader abbassi w nsit rou7ek,3
4663,rabye ta5ralou fih wiouuu 3la ezzebi,3
4664,9adeh ya7chi fih eli m3ya jaime,4
4665,3amel page w b4ath el 3bed eli t7eb thej men tunis gelbo ak7el,4
4666,ja3b o5tek ya mnayeeek wiou nik lkolllllll,3
4667,wiiiiiw naiko kol 3,3
4668,wiouu ala zebi,3
4669,bara nik erabb mta3 omek,3
4670,emes belaid w lyom mohamed brahmi w godwa tunsie akher,3
4671,hhhhhh 3malt cours hak bdite tet3allem chwaya ma 5amja ken termet ommek illi hbat minha ya irhabi,4
4672,la afghani la tounsi nana na7ki 3la a5la9ek el 5amja ya 5amej n,3
4673,n bhiri avocat de sakhr el matri hay ennah9a,3
4674,ya 3an bou siyasa el bech ta3mel fi tunis haka brabi sayibou tunis kif te9smou fih wallah 7ram 3likom pfffffffffffff,3
4675,w enti moch kãn mchit start rou7k 5ir yã 3ahrãt yã zbãlt tajamou3 ena lã nahdhawi wlã 8irou bara 5amãm fiha tawa tal9a rou7k 3ahra yã lool klãm rajãl s7i7 chbik bhima a za7i fou9ou rakom 3mltou ri7a mãn bhamtkom fou9ou 9bãl matãt9ass r9abikom yã frou5 makiage,3
4676,chãd ãl nahdha mtã3iik w ãrtãã7,3
4677,libled ethiya mitjibich rjel,3
4678,na3mboukom woubou nahtha woubou sibsi woubou tounis mte3kom cha3b mnayik fetkom train l 7athara,3
4679,bech ta7ki ezzebbi t9oul afghani mouch tounssi taw ta5rali fih ya weld 9a7ba,3
4680,tbarkallah 3lik ya massa5 pablo jaja nma halãk tounãs kan elli a5la9hom 5amja kifak enta ya kalb nbarra weldi ejri al3ab b3id,3
4681,nikkomek min termetha ya miboune ommek baaaaaaaaaaaaaaaaaaaaazz mibouna we5ratek min j3bha el mantan,3
4682,mamestkoum w matfahkoum pfffffffffff,3
4683,bientot bech tichb3ou btala,4
4684,bajbouj w marzouki amlouhom karakouz wa9tha nãs kol chay5a n wa9ft 3la kais nãs kol kif kif nnifa9,3
4685,bara nayk,3
4686,mamsetkom,3
4687,howa dekhel l habes ba3ed me nek 20 melyarr o enty bch y3adiwekk aala sigaro hahah mnaykin mte3 zebi,3
4688,ya3tikom 3asba kol 3ala b3athkom he4i lo8a li tefhmo biha thantlo fi rwa7kom w fina thahrin sbey7iyet lfransis,3
4689,med ali belhy bara naik enty o 9ais zebi ya3tini 9assa fi sob3i eli intakhebtouu mafibalich b aabed ta7ana kifekk ye3bdouu fih,3
4690,azizz rjouleya ennek t9oulha elkelma hedhi face ã face ama enti mechk rajel kan le97ab yesebbou wezid lada3i bech nfassarlik 3ala 5atir bayen fik t5ammem btermtik,4
4691,med ali ija netfehmou win net9ablou tawa omek nikhelek ya mnayekk 9alou face a face hahahahahaha aya sahby warini 9o7bek ya 9ahba,4
4692,aasba lik o lih,3
4693,billah ya sa7bi 3lech t9assem fina,3
4694,aya belehi fech t5aref enti,3
4695,mamset zok omkom,3
4696,ti barra neyekkk,3
4697,oui ene t3jbni barcha,4
4698,تبارك الله عليه,0
4699,امرأة أنيقة و سلسة في خطابها و ذكية و متواضعة,0
4700,جعفر يحب بلادو ويعمل في الخير يعاون في الناس والحكومة لا علاقة تسرق في الشعب وتشري في الكوش للباجي,0
4701,mahleha,3
4702,3imed d8ij bravo wlh rajel mouch kima ba3th essiyessiyin ella7assa,4
4703,laylouchaaaaaaaa mahlek thabel to9999tel to9tel,3
4704,mra tounsia b2tam ma3na lklima,3
4705,ma3alme,3
4706,te3jebni barcha,3
4707,والله بكتني برافووووو واصل,0
4708,محلاها,0
4709,والله احسن ما صار في قناة الحوار التونسي المنشط هاذا,0
4710,نور شيبة فنان يعجبني صوتو حلوا و مزيان,0
4711,ya ta7founa ben7oumti,3
4712,احسن ممثل في ادوار الكول,0
4713,الرجل المناسب في المكان المناسب,0
4714,hhhhhh bravo,1
4715,bjr ya 3asouuula,4
4716,hmdoulah w rabi ihanihom w i3inha w nchllah rabi i5alik li ba3thkom amiiin ya rabi,3
4717,عسل,0
4718,bravo ya si neji irajel rajel w il kakb kalb,4
4719,m3allem,3
4720,انحبك,0
4721,a7sen comedien fi tounes y,3
4722,bravo,1
4723,m3allem,3
4724,ta7founaa,3
4725,bravo karim très bien,1
4726,bravo layla chebi 3tat rayha fi el vidéo bsaraha,4
4727,loutfi a m3alim,3
4728,صوتها و احساسها يهبلووو مشالله عليها ميسا الماجري قليل وين نلقاو احساس و صوت كيف صوتها نشالله نشوفوها نحمة كبيرة,0
4729,محلا زينها هي,0
4730,hbel,3
4731,bravo wlh yaser thamriiinnnn,4
4732,ma7lekoum,3
4733,patron,1
4734,cv ta3jbni mais kelma chway fiha rabi iwafgek nchala,4
4735,tbarkallah alik walid w ala soutik w 3ala il 7al9 ili inti mnawir feha,3
4736,wa7dek ya t7ifa m3alem,3
4737,amin bravooooo,1
4738,oui bravo,1
4739,ys ma3lem kebrt fi 3ini,3
4740,عسولة,0
4741,mahlehom,3
4742,dima mnawra emouna,3
4743,تعجبني في أخلاقها و راكزة في كلامها من أحسن الممثلات في تونس,0
4744,ممثلة باهية,0
4745,كلام موزون و معقول,0
4746,حسين الديك منور تونس وصوتك احلى ما سمعت وراك حفلتها في كلام ناس نحبك بارش,0
4747,ممثلة قديرة و انسانة راقية و رائقة,0
4748,جعفور معادش منك برشا في ها البلاد,0
4749,برافو سامي,0
4750,faneeeen ya fanen,3
4751,bravoooooooooooooooo,1
4752,bravo walid,1
4753,hssin dik ma7lekkkkkkkkkkkkkkkkk,3
4754,a7la bou ritou fi7yeti rabi ifarj 3lih w yeshfilou bnto,3
4755,اتقو الله في هدا الشهر الكريم,0
4756,3salll,3
4757,ممثلة تهبل,0
4758,bravo walid baredetli 3l 9albi,4
4759,ah fora m3lma bsar7a,3
4760,rak motrb ou dima tzid t7ali 8nek,3
4761,جعفور واصل على نفس المنوال,0
4762,من أفضل البرامج,0
4763,لطفي يا معذبهم ديما فدلاك,0
4764,لمين النهدي امبرطور الكوميديا واللون الاحمر ضواه ماحلاك يا لمين,0
4765,machallah 3alike mon bébé ma7lake,4
4766,تبارك الله عليكم,0
4767,oui bravo kan rajel,4
4768,mala wahra mala zen mala thakafa machallah abharna bsara7a tbarkallah nour chiba bravo,4
4769,nmouuut 3liha,3
4770,ماشاء الله,0
4771,فوزي بن كمرة يا معلم,0
4772,bravo,1
4773,rajel,3
4774,انحبوها إناس,0
4775,m3alim w rajil bravoo,4
4776,mahleha,3
4777,mahleeeeeeeek,3
4778,oui ma7leha,4
4779,tbarkallah 3laha,3
4780,bravo karim,1
4781,inti te3jebni men awel marra renek,3
4782,شخصيه قويه و مستوي عالي حبينا و الا كرهنا كلام يقنع و طريقه تعبير جيده الله غالب المثقف ليس عليه لوم يقنعك حتي ولو هو علي خطاء,0
4783,bravo walid tounsi je taime bcq,1
4784,مشاء الله عليك armasta طلة حلوا و غناك أحلى ربي يوفقك و نشاالله بالتوفيق,4
4785,برفووووو خديجة,0
4786,تهابل,0
4787,bravo,1
4788,ملا شخصية صبري تحفون برشا,0
4789,فعلا انسان ممتاز و طقطوقه من طقاطق تونس الله يخليه و نستناو جديدو,0
4790,مبدعة و فنانة كبيرة من أحسن الممثلات في تونس,0
4791,برافو وليد التونسي ياسر كلامك عجبني والله بردتلي على قلبي يعتيك الصحة,0
4792,محلاها الدخلة يا امين الضحكة هي الكل,0
4793,ذكريات جميلة مع اغاني فوزي بن قمرة ياحسرة فوزي يا معلم,0
4794,تعجبني في أخلاقها و راكزة في كلامها من أحسن الممثلات في تونس,0
4795,برافوووووو سامى الفهري,0
4796,yo93ed lotfi labdeli a9awa momafel f dho7k,3
4797,em3alma wlh,3
4798,houwa azyen menha,3
4799,jaw 3lih lila hhhhhhhhhhh ma7leh 9addech sa7ib jaw,3
4800,hhhhhhhhhh bravooooo,1
4801,7lwa barcha bravo,4
4802,kima 3awdna dima koumidi naji7 w rajol ijabi bravo ja3four,4
4803,معلللمممم,0
4804,bsaraha bravooo bravoo bravoo,4
4805,bravooooooooo,1
4806,bravooooo,1
4807,rabbi yfathal hem,3
4808,m3alem walah rajel wled assel,3
4809,m3alem weld djiba,3
4810,وجيهة مرأة ياسر طموحة,0
4811,m3alma,3
4812,bsara7a ma7lakoume w jaw yasser ta7foune,3
4813,يا شيخ انا من الجزائر احييك انت تحب الخير للبلادك وربي يعاونك,0
4814,hh hh lkolll m7lakom,3
4815,bravo ya3tik sa7a mayssa,4
4816,yaatik el saha ya alaa kima farahtha bravo,4
4817,bravo walid ya3tik sa7a,4
4818,yenja7 ama ya3mel f barcha zayed fibelou idha7ek sayeb 3lik,3
4819,ما شاء الله عليها منورة,0
4820,tayara,3
4821,معلم,0
4822,rajel mo7tarm w as2lto nthifa twensa i7bo ijibo we7d yzl3oh bel as2la el masta,3
4823,rajel,3
4824,زايد ولد النهضة برافو,0
4825,وهرة يا شيخ,0
4826,sa7bi brjlya m3alm rabi m3ak,3
4827,فين تحطها تقد روحها,0
4828,الله العظيم طلع راجل,0
4829,m3alem,3
4830,moumathla ta7founa barcha b1 wasel,3
4831,bellah na7na 7abina dawrek fi awléd moufida 5atrek rzin w rjouli,3
4832,3asal,3
4833,ربي ايوافقكوم,0
4834,te3jebni barcha ma7leha,3
4835,محلاه مصرارة تعرف تحكي و الكامرا تحبها وين تظهر تعبي بلاصتها بالتوفيق,0
4836,هذا الانسان رااااقي جدا,0
4837,bravooooooo,1
4838,bou zink ya ja3four dima mnawerna,3
4839,tbarkallah soutttttt ou zennnn ou 5ebraaaaa bravooooooooo,4
4840,raw3a,3
4841,hlowa barcha,3
4842,هذا بنت بلادي الف مبروك,0
4843,rasina wta7founz,3
4844,mahlehoum ki hajoura bhbouha w tahki b3afouia ama honda yeser rzina w thfouna mazel 3ana bnet 7nen a3la waldihoum hajj tfarah rabi yfadelkoum jam la 5adouja 3arfet trabi w t7ane bnetha a3la bouhom ra2em howa b3ed a3lihom,3
4845,ui bravo,1
4846,ana n7ebha,3
4847,هشام الخلصي نحبوا من قبل و زيد ظهر إحب الترجي حبيتوا أكثر bravo hichem,4
4848,جميلة أنيقة وفوق من ذلك عفوية ربي يكون في عونها,0
4849,wawwwww enta em3alem we7na menek net3almo ma7lak o ma7la tho7ktek hahhhhhhhh,3
4850,m3alim ya ja3four 9addèkchi til9a2i vraiment tawa ana fi tounis mè tfha7akni kèn inti w ba3dik lotfi el 3ibdilli wallahi mè yla3abkom 7ad lè malik w lè soltane wil fèhim yifhim bravo w rabbi ywaf9ik,4
4851,ja3far rak toooooooop,4
4852,ههههههههههه والله حلقة عالمية,0
4853,برافو عليك بدر,0
4854,el m3allemmmmmm,3
4855,nmout 3liha,3
4856,hhhh bravoooooooo,1
4857,إنسان مثقف و واعي و يعرف آش إقول براڤوا و ربي معاه,0
4858,wahra temchi w tasger rim mahlek ya rim,3
4859,فوزى رجل فى قمة الادب والتواضع وربى معاه,0
4860,te3jebni,3
4861,salem ma tibkich ya rahma ya tahfouna enti insena hassesa barcha w mitrobya rabbi yichfik w yfarej alik ya rabi w rabbi ykallilik bouk w eli inti habitou w ma tlafatlikech howa insen ma yhissech ma tibkich brabbi nitmenna ken tchouf el commentaire hetha w tamelli ajoute al facebook nitcharaf bik ya rahma ma tibkich w rabbi maak w yichfik nchallah merci nistennek ya rahma nchallah ok merci,4
4862,binisbali min a7sin momathilat fi tounise,3
4863,dima mwahar sami rabi iwaf9ik,3
4864,ربي يقويها نشالله و الحمد لله,0
4865,برافو شرفتنا ليوم وزيد صوتك روعة برافو y,0
4866,m3alem,3
4867,ma7laaaaaaaha,3
4868,chakib dima wewa9fou s7i7a o fi blasitha ama nchala y5aliwah 3ala ra7tou,3
4869,ya w7ayed 5aterha bentek,3
4870,ja3fourrrrr win yemchi m3ah ejaw w ethmar ma7leeek ja3fer bravo,4
4871,ممثلة موهوبة,0
4872,rached ya m3allaem,3
4873,يضحك برشا نحبو,0
4874,m3alem sa7bi,3
4875,bravo ya3tikom saha,4
4876,bravooo,1
4877,برافو يا سي مقداد و نحنا رانا معاك واصل,0
4878,la grande star kamil hakkkka,4
4879,يعجبني,0
4880,ريم الرياحي فنانة في كلامها و في أناقتها و ديما متألقة و عندها الريشة و إنشاء الله ديما من أحسن للأحسن,0
4881,rajel,3
4882,bravo neji jaloul,4
4883,امراءة مثقفة و فيها امل و البسمة زايدتها الشطر من منظرها نحبهاطيبة,0
4884,rabi m3ah nchallah,3
4885,وجيهة ديما منورة و عندها كاريزما خلاتها ناجحة في مسيرتها,0
4886,روعة ولاه محلاحة حلقة الليلة,0
4887,actrice charmante bravo,1
4888,تعجبني هاجر زعما نلقى وحد كيفها تعيش معايا في الجزائر,0
4889,ana te 3jebni barcha,3
4890,raw3a,3
4891,jawkem a7laaaaa jaw,3
4892,braaaavooo semi,1
4893,walah 3sal,3
4894,حلى صباح مع احلى ابتسامة تشع من وجه طفولي بريء عيشوشة البشوشة يا احلى بنوتة يخليكي يارب ومايحرمناش من ضحكتك العسل,0
4895,mra w a3liha liklem,3
4896,bsara7a walid kber fi 3ini w7assitou rajel,3
4897,عسل حسين عسل,0
4898,bravoo tayyara,4
4899,m3aaaaaalllem w rajel,3
4900,tbarkallah 3lik wajiha dima mwahra,3
4901,yeser dhamer amir w bliiiiiiid hhhh bravo,4
4902,te3jebni barcha mohtarma,3
4903,m7lek fgouwn yessir t3jebni balti,3
4904,انا عجبتني برشا و مازالت مبتدئة لازم نشجعوهاا ربي معااك محلاك,0
4905,راجل مورو قليل وجودو,0
4906,a7sen la9ta,3
4907,ملا زين وملا وهرة لماكياج بدلك complètement,4
4908,معلمممممممممممم كاااااااافون,0
4909,بالتوفيق والنجاح,0
4910,برافوا لناجي جلول انك وطني باتم معنى الكلمة موش كيما الي يمدوا وجوههم باش يبيضوا الارهاب,0
4911,it3adi ro7ha,3
4912,rabi 5alihlek,3
4913,ماشالله عليها,0
4914,bravo hanen,1
4915,من أروع البرامج,0
4916,سي جلول يعطيك ألف صحة و ربي يبارك فيك وكأنك شرهة في شباب باش يزيد يقرأ أكثر,0
4917,bravo naji jalloul,1
4918,behi mch 5aib,3
4919,9bal ahla,3
4920,bravo sami,1
4921,فكاهة و راب حاجة خارقة للعادة bravo kafon,4
4922,تهبل,0
4923,برافو حلوا برشى الحلقة من ألمانيا صحة شريبتكم,0
4924,رجل انت و الرجال قلائل برافو برافوا بالرسمي انت تونسي 100100 و فنان تونس الاول وربي يهديك يا امين خليت وليد يعبر على لسان التوانسة الكل على موضوع المثليين,0
4925,معلم,0
4926,انا نحبها كوثر بلحاج تعجبني اما في شوفلي حل احسن,0
4927,راجل,0
4928,زينة يا زينة,0
4929,ma7laha d3afit w 3andha cha5sia maryouma,3
4930,معلم,0
4931,bravo,1
4932,m3alem,3
4933,bravo jaw ta7foun,4
4934,كلامو منطقي,0
4935,ena baketni bravo,4
4936,vraiment ya3tikk sa7a semmi,4
4937,bravooo a7la fourja,4
4938,ahla amine,3
4939,soutek 3alamiiii,3
4940,walh wa7dike,3
4941,mahlekom rabi ihanikom,3
4942,انا عحبتني لرشا اما بالله كريم يخلس على كل شلبوق,0
4943,أقوى لقطة في الحلقة بصراحة برافو ياسين,0
4944,malek rou7iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,3
4945,a3az moumatla,3
4946,patron,1
4947,الفرح في عيناها ربي يفضلك بنتك ورمضان مبارك عليك وعلى كافة أعظاء الفريق إلي يعمل معاك,0
4948,عسله,0
4949,ya m3alma,3
4950,tayara barcha bravo,4
4951,wa7id rajel bere777 bilehi na7oulna haka amine rahouu masittttþ,3
4952,الأخت محرزية سياسية راقية في الفكر و التفكير,0
4953,3ajbetni chadda mte3 jounta,3
4954,m3alem,3
4955,3ssal w soukar,3
4956,ya wildi zeid il bogos bogos,4
4957,مل رشاقه ومل جمال نهديها جائزة نوبل الأنوثة,0
4958,tayaraaa,3
4959,bravo,1
4960,bravo lotfi,1
4961,9adeh ya3jebni ba7bou7e,3
4962,نحبكم برشا,0
4963,bravo,1
4964,bravo samir,1
4965,i3gbni souto,3
4966,تعجبني برشا وياسر متألقة انشاء الله تكملي هكاا,0
4967,bravo,1
4968,hlewa barcha bravo sami,4
4969,hhhhhhhhhhhhh souta 7lou barch,3
4970,mra tounisia w 3liha leklem bsita spontanée wrou7ha yesser khfifa mahlek zina vraiment ma3adech menik barcha,4
4971,akiiiiid a7la 5bar walah,3
4972,tayaraa,3
4973,beravouuuuu,1
4974,من اقوى الممثلين في تونس وتبارك الله عليها محلاها,0
4975,bravo super yassine,1
4976,walahi kan jat ennas ilkol kifik rana fi na3ma bravooooooo w in9olik wassel,4
4977,bravo,1
4978,برجوليا عسل عسل عسل النحل أنشالله أنساء تونس كيفها,0
4979,ممثلة ممتازة و صاحبة قيم عالية,0
4980,ma7lha we ma7la dha7ktha hedhi lmra tonsia,3
4981,bravo hhhhhhhh chab3a dhou7k,4
4982,ena n7ebou barcha yeser mo7tarem,3
4983,7lowa barchaaa,3
4984,zayed rak ma3alemmmmmmmmmmm,3
4985,rabi yehanik yesin abda3t w enchallah min 7asan li a7san ya m3allllem,3
4986,rabi m3aha wenchllh rabi iwfa9ha w nchoufou ma a7sen,3
4987,a7la w7ed fihm kol ja3four,3
4988,ربي يعينو,0
4989,mwaher,3
4990,maaaleeem,3
4991,برفوا وليد عرفت اش تحكي عجبتني,0
4992,تحية تقدير واحترام إلى هدا الرجل,0
4993,تحية عظيمة لهذا الأب العظيم صور لنا الابوة بكل معانيها وربي يشفي رحمة ويرجع اخوها بالسلامة ان شاءالله,0
4994,rojla,3
4995,بصراحة وهرتوا وحدها ديما مشيخنا لمعلم,0
4996,بصاراحا فله شرفت المغرب العربي صوت قوي ومميز روعه,0
4997,من أفضل الحلقات التي شاهدتها حلقة ممتازة و راقية على مستوى النقاش و التفاعل و الأسئلة و تحية الى الضيوف الكرام الذين ارتقوا بهذه الحلقة,0
4998,bravo,1
4999,nmout 3lihhh,3
5000,a7la groube hhhhhhh,4
5001,tayara bsara7a,3
5002,m3alma,3
5003,نحترمو و نقدرو,0
5004,vrais toooop,1
5005,oui bravoooo,1
5006,a7la mgarb3in ma7lekom,3
5007,bou zinou ma7leh men a7sen mou8nin rap bnessba lya,3
5008,3alamiyaaaa,3
5009,wlhhh ydhha7kouu mch nrmlll,3
5010,تحفونة حبيتها,0
5011,m3alm,3
5012,حنان شقراوي قنبلة الساحة بأتم معنى الكلمة,0
5013,ما شاء الله عليه أخلاق عالية و كلام موزون,0
5014,a7ssen 9aney fi touness,3
5015,تعجبني بارشا وجيهة في تونس ما تلقاش فنانة كيفها,0
5016,bent 7oumti m3alma,3
5017,ma7lhom zouz,3
5018,hayeeel,3
5019,hhhh barcha jaw lyoumm allah laynahik alina,3
5020,tbrkllah 3liha rabi yahfadha,3
5021,وحدك يا جعفور زهيتها السهرية ربي يوفقك ان شاء الله,0
5022,vraiment bravoooo,1
5023,ربي يوفقق ياعلاء,0
5024,ana t3jbni 3al5er,3
5025,a7la jaa3four dima mnawer,3
5026,habibi rabi y7mik w ytik ma tetmana,3
5027,ma7leha ya3tek douda,3
5028,ma7lehom bravo sami fehri,4
5029,yaser tachoui9,3
5030,mahleh w rabi inajho,3
5031,rak m3alem matsma3 klem 7ad,3
5032,انسان طيب وعلى اخلاق عالية بارك الله فيه,0
5033,أبدعت يا وليد التونسي ألف قبلة علي جبين أمك فقد أنجبت رجلا بحق شكرا أيها الفنان,0
5034,lotfi 3ssal edenya,3
5035,to9etel ya maryouma ya ta7efouna ya a3az maryouma fi tounes,3
5036,bravoooooo,1
5037,tfata9 w ma7lek ya maryouma il 4aliya,3
5038,معلم وحدك وحدك,0
5039,احسن سيتكوم عجبتني بالدموع,0
5040,أو مل روعة مش نرمال,0
5041,وهرا وزين تالحصيلو ربي يهنيك ويخليلك المدام,0
5042,انسان ضامر ومتربي برافو,0
5043,راجل,0
5044,تباركله عليها,0
5045,بنتك كالقمر خاصة انها عندها اب مثلك لازم انك تفتخر بالامورة رحمة,0
5046,bravo sami,1
5047,نحن نعشق الحوار التونسي,0
5048,bravoo,1
5049,صاحب الجو و الربوخ,0
5050,tabarkala 3laha maliket jamel tounes,3
5051,ya3tikam saha,3
5052,mmmmm tahfouna,3
5053,bravo toutou,1
5054,محلاك مروى و نشاء الله من حسن إلى أحسن,0
5055,ضامر و صاحب جو ربي يوفقك,0
5056,maryouma toktel nhebek barcha,3
5057,يا جلول يا معلم يا معذبهم احسنت فيما قلتها,0
5058,حنان الشقراني احسن,0
5059,تعجبني كإمرأة متزنة مستقيمة و إبتسمتها متفرقهاش,0
5060,برافو وليد فرهدتلنا على قلوبنا رجال وسيد الرجال,0
5061,عجبتني اللحمةبين الاخوة,0
5062,fanén kbir,3
5063,bravooo sami fehrii,1
5064,فعلا انت سيدة تونس بإمتياز كلنا ثقة في آرائك وندعمك دائما وأتمنى لو نساء تونس الكل يكونو مثل السيدة الفاضله محرزية العبيدي,0
5065,wallahi ena n7ebek baaarcha ema avant khir,4
5066,te3jebni,3
5067,alah yehmiha milhossed,3
5068,kol youm 7obak yziiiiiiiiiiiid,3
5069,ja3four 3ezz eness,3
5070,bravo 3aycha,4
5071,t3jebni barcha,3
5072,الفة فنااااانة في كا شيء بكل ما تحمله الكلمة من معنى,0
5073,raw3a bravo cest bien,4
5074,بصراحة روعة روعة روعة,0
5075,لطيف وحدك في الضحك,0
5076,ماشاءالله تبارك الله ربنا يحفظها ويمد فى عمرها انشاء الله,0
5077,hhhhhhh thabbbbbbbbl,3
5078,نجمة هذي السهرة بي عفويتها و لابقتها,0
5079,ja3four ya ja3four rabi ywaf9ek,3
5080,ma7la lamtkoum,3
5081,mala mawe9ef ya3tik esa7a bravo,4
5082,e3aycheha lbanota ta7founa,3
5083,bravo taoufik,1
5084,لامين النهدي ممثل كبير,0
5085,ma7lek wajiha nhebekk barcha brabbi jiboulna 3abd l9ader mo9ded,3
5086,معلم,0
5087,تبارك الله عليها,0
5088,وليد يا معلم,0
5089,هذا ما يسمى بالمرأة الحديدية,0
5090,bravoooooo,1
5091,ui bravo 3ychoucha,4
5092,m3allim raby y3inou w dmou3ek 4alin yé stoufa,3
5093,bravo kadyyy rw3aaaa,4
5094,thabel wajiha,3
5095,مبروك عليها انشاء الله,0
5096,ta3raf tmathil,3
5097,والله عجبتني الهدة تاع علاء ربي يرحم ميمتو ويبارك فيه وكيما وعدها وفا بوعدوا وربي يفرج على كل مومن خاصة ناس الغربة,0
5098,amin motrobi,3
5099,nour chiba nchallah dima mit2ala9 w nèji7,3
5100,تعبني برش مثقفة وصاحبة موقف زيد تمثيلها حلو ومقنع تقنعك بالدور اللي متقمصتو,0
5101,نحن نعشق الحوار التونسي,0
5102,bravooo awel mara y3jebni klamek,4
5103,تقتل,0
5104,m7lak ya amin 5amsa wo5mis 3lik,3
5105,والله محلها أنا عجبني,0
5106,احلى جعفور انشاء الله تكون قدوة لبرشا ممثلين و انشاء الله من حسن الى احسن و احلى تحية مني و من اهالي معتمدية بني خلاد الى جعفور ربي يكثر منك الناس,0
5107,ama metrobbiiii,3
5108,hsin dik tbarkallh a3lik,3
5109,belle tof rafi9ti,3
5110,صوت غاية في الروعة,0
5111,3asla,3
5112,محلاهم,0
5113,فنانة مبدعة تعرف فاش تعمل برافو وجيهة,0
5114,bader yam3alem,3
5115,nhebek barcha آمنة فاخر,4
5116,ma7leha ta3jibni ismha ki isim binti,3
5117,ma7lehom la5wet haka,3
5118,3ssaaaaal denyyyya nhebkk lelllah 5ouya ja3four,3
5119,ماشاءالله على هالصوت يا اميمة كروان,0
5120,انا عجبتني,0
5121,جبوره ملخر و تو تخراولو فيه,0
5122,بروجل الراجل المناسب في المكان المناسب,0
5123,ﻣﻤﺜﻞ ﻗﺪﺍﺵ ﻳﻌﺠﺒﻨﻲ ﻭ ﻳﻀﺤﻜﻨﻲ ﺑﺮﺍﻓﻮﺍ,0
5124,7lowa braaaaavo,4
5125,ma7lek hajer tounsiya asila netcharef bik,3
5126,raw3a la9ta 9atletni bada7ke bravoooooo,4
5127,صورة راءعة تعبر عن رفعة الانسان التونسي وخلقه الرفيعة اخوكم رسيم من الزاءر,0
5128,احسنتي عملا يا محرزية تحياتي لكي,0
5129,n7bhhhhaaaaa,3
5130,bravo walid inta maallem,4
5131,jaloul ya m3allem,3
5132,وجيهة هي المراة التونسية من الممثلات القلائل في تونس الي تلعب الدور كيما يلزم ضحكتني برشة في العفشة مون امور نستناها في مسرحية اخرى من هذا المستوى,0
5133,روعى بدر,0
5134,bravo el zainb,1
5135,من احسن ما انجبت بلادي من ممثلين وليس مثليين ههه,0
5136,الدلاجي شاعر كبير والكبير مايطيحش,0
5137,جلول رجل دولة و وطني ثابت على مواقفه و موقفه هذا نابع من حبه لتونس التي خربها امثال الرحموني الارهابي اللي كان جات الدنيا دنيا ما يمدش وجهه في حتى تلفزة ما ناقصنا كان نطلبوا السماح من الارهابيين عذرا على الازعاج لكم البلاد و ما شئتم نحن عسكر كردونة لعنة الله عليك يا رحموني و على كل ما خذل البلاد و امنها,0
5138,bravo mekded shili,1
5139,فنان يعجب التوانسة و متالق في غنيات,0
5140,hahhahahahahha ta3jabni,3
5141,bravo m jaloul,1
5142,أبدعت يا نور bravo bravo,4
5143,lem3alem lotfiiiiiiiiii,3
5144,mahleek baya zardi,3
5145,انا انحبها وتمثيلها حسب الدور اما ديما تعجبني موش كيف برشا اشكال كيف اتغطسهم في جره بالعسل يبقاو ابصل,0
5146,ui ma7leha ki yafra7 ezaweli,4
5147,bravooo chab3a dhahek,4
5148,جعفور معلم حفلتهاا و عملت جو ليلة عال قليلة,0
5149,vraiment bravo sami wrabi m3ak,4
5150,تهبل,0
5151,m3alemm,3
5152,ahla star fi tounis,3
5153,bravo lotfi y moumathel w comedy naje77 w mayhemek fi klem 7add rahom ghayrinn wasel,4
5154,bravooo,1
5155,يا معلم يا برنس,0
5156,walla baketni bravo,4
5157,تعجبني وجيهة كيف تمثل فالمسلسلات ونحبها ونموت علاها,0
5158,barvoooo ya 3asola,4
5159,m3alem ja3four wahdou,3
5160,chapo walid m3alim,3
5161,costa a7sen fanen 3andi w ya3jibni klemou baaaarcha barrcha w n9olou men 7asen ila a7sen,3
5162,mezyena ama t7esha taw ki tet3alem fi sou9an,3
5163,hhhhhhhhh 3alami bravooooo,4
5164,mahleha te3jebni,3
5165,اتوجه بتحيه خاصه لهذه الفنانه القديرة واتمنى لها التوفيق,0
5166,ma7leeeha,3
5167,ma7leh,3
5168,بصراحه معلم ياشيخ واحدك,0
5169,الرجل المناسب في المكان المناسب تحيه تقدير و احترام دمت متالقا,0
5170,أحسن كوميدي تونسي و تفدليكو يدخل للقلب فييسع تحية ليك و لأخلاقك العالية جعفوور,0
5171,bravo ramroum,1
5172,جعفور متالق وصل,0
5173,bravooo,1
5174,عسل راهي عسل محلاها مرا من احسن الممثلين في تونس,0
5175,3ijbitni tha7ktou ya5i mazelt mawjouda,3
5176,أحلي جعفور ولد مدنين,0
5177,m3alm,3
5178,ma7la southa,3
5179,bravo,1
5180,جعفور يا معلم,0
5181,bravoooooo ja3four,4
5182,محلاها ريم قداه مثقفة ومتربية انا نحبها برشا,0
5183,ما بنها أو محلاها لبنية,0
5184,قوي,0
5185,to9tol aycha n7ebha barcha,3
5186,dharéb w ma7léh,3
5187,3ijbitni,3
5188,tahfouna,3
5189,تحية واخﻻص لهدا الاب الشجاع و الحنون ربي يفرج عليك ان شاء الله,0
5190,ya m3allem ya bendermen,4
5191,mabanha mariem ben chaaben tbarkala 3leha,3
5192,ja3four rabi ya7fdhek inssen khalou9 barcha w inchalah il khir ili ta3mil fih tal9ah 3and rabi sobhanou w yjazik kol khir,3
5193,sawet w jamel w ane9a,3
5194,3asla,3
