,text,label
4133,barra nayek,3.0
4134,ben mohamed ye5i makch newi t7chem w t9ader omek li rabetek fele5er tla3telha anzassa 5amja najem na3ref chkoun li 5al9ek rabi wala 5arya me toilette,4.0
4135,wkenek fiblk li enti rajel mch b3awrtek lmas5a w klemek zeyed li 7fa4tou w jit t3awed bhi 5atrk 3nd rabi mateswa chay w 9ellet 7echmtek menou,3.0
4136,Ã©y mrakba wkÃ©dhb yo7kÃ©m zebi jbeli jmla bel franÃ§ais maynajmch yont9ha s7i7a wala ghanouchi lem3alÃ©m ta3 l'anglais wala l3rayedh chayÃ©ch xd mala zbaber jmÃ©3Ã©t nahdha lol wbrabi ma3adch ta7kiw 3al mra sayboha ahawka fi b3adhkom rjÃ©l riglou jawkom hahahahaha,4.0
4137,3lÃ©h zab l'efdhaya7 be3thin hÃ©l mnayek bech ymathel cha3b tounes 9oudem doual w ya7ki 3'adimo9ratia awel pas fi democratia hia fasl eddin 3an esolta illi hia 7aja banal bennesba lel 3bÃ©d illi t5ammem bm5a5ha ya mnayek idha kÃ©n ma fsaltech eddin 3an solta ma3netha matnajamch ta7ki 3ala democratie,4.0
4138,nik omou langliz b9aw mbahmin ya zebi kifÃ©h cha3b mtha9ef w3mal revo yji mnayÃ©k kima hÃ©dha ya7ki fi forum davos dirab ghanouchi wejbÃ©li wenahdha mta3 zÃ©bi mala johÃ©l kelmtin 3ala 3adh'hom maynajmch yont9hom s7a7,4.0
4139,ya3tek 3asba 3la kraymÃ©k g votÃ© cpr whani contre nahdha chmda5lni fi 0,4.0
4140,ya zebi ya zebi n,3.0
4141,yodhorli 9a3dine yemliou 3lih fel Ã©couteur,4.0
4142,loooooooooooooooooooool yna3n zabour omm el wa9t eli 3tak w walit tnik fi denia,3.0
4143,looooooooooool demo9ratanize oy y oy mnin sma3 biha hedi mdrrrrrrrrrrr,3.0
4144,w bhiiiiiiiiiiiim,3.0
4145,mibooooooooon,3.0
4146,fuck yeah ghanouchou your english is fuckin awesome zok om bhÃ©mtÃ©k plus de 20 ans fi london w zabour om british accent mÃ© chadit mÃ©nha chay,4.0
4147,marrathni hal kach5aaa wmabhim zok ommou el 9a7baaaaaaa w zad jab m3ah nsiibou bouchleka libhim la5er tfuuuuuuuuuuhhhhhhhh,3.0
4148,tfouh 3la zok omek w zok om el bhayem eli 5alaw wa7ed kifek yousel ymathel tounes,3.0
4149,ghannouchi shut up und go find some young boy to fuck kassartli kraymi hal 3chiya allah la trab7ek ',4.0
4150,nendebhom wouuuuuuuuuh ch5ass kÃ¨n mÃ¨t fi hÃ¨k echar9a eli chra9hÃ¨ pffff ghannouchi za7 9adÃ¨ch nekrah mandhrek yel3nek raby inti w jmÃ¨3et ennahdha elkol,3.0
4151,ahhahahahahhahah ce connard ntaya7 3la sarko,4.0
4152,hhhhhhhhhhhhhhhhh,3.0
4153,ya hsan ya sikkir makanek fil bar hareb min dinek taw tal9ah yestana fik and rabbi sobhanou,4.0
4154,ya hassan ya kaleb ya wled l7ram,3.0
4155,trabelsi zok omek il 9a7ba enti wchi5 mte3k,3.0
4156,hhh bravo 3la chnowa w si chnowa maw9ef 9adher l jorthouma tafha mthabbet ta7ki 3al video hadha,4.0
4157,chi5 zok omo,3.0
4158,safwen 3andhom exorcist,4.0
4159,ray mochkletna ele7tiram ou tab5isnÃ© leb3adhnÃ© ileken eli i3alem fi nes ikoun sadrou ra7eb 7ata lel3asi welÃ© tafedh men 7aoulek enes me tkounech 8alidh el9alb ritou ken tasm3ou klem rabi 9alek i9ra Ã  arfa3ou eljahl,3.0
4160,jeybin we7ed 5amej kif 7saan ben tho3ben soukerji,3.0
4161,had seyad 2 wjouh ke7la 7emra,3.0
4162,ya kabboul ya jarbou3 ya jorthouma yal3en bou waldik 9add ma mcha l kalb 7afi ichtarek l el 7osoul 3al promo,4.0
4163,barra hel sbitar w dewi ness bilehcheb yehtikom zib inchallah mujtemeh mitkhelf hethi thawra ech jebit manather,3.0
4164,bellehi ossket neyek hek lebs tarbucha bitha barra i khdem neyek hasba hla sokommek chehwetha mteh zibi wessekhtuh lkoran lmarek likifek bravo bin hothman wehed massek hram tughed meh helmrith heywen natik,4.0
4165,yehsen y3tik 3asbe enti e3lemi miboune wtahane,3.0
4166,hsan ben othamane allah ya3lem bima fi 9albou nda5ltou fiha noi3 min al2ishza2 nlakin fima ba3ed klamou s7i7 100 pour 100 nsada9 7adith irasoul sala allah 3lih wa salem 7aithou 9al a7sen rou9ia an yar9i ali2sane nafsou binafsou,4.0
4167,nik oumm ichrriaaa,3.0
4168,nchem f ri7et barcha koffar,3.0
4169,5ayeb zabrat w masich le3ebha dhamer ya wilek m rabi ya tahan,3.0
4170,jahl wtakhallof kallou rokya char3ya barraw harbou bdirrabha israel ki hiya kweya lha eddarja,3.0
4171,ro9ya wabnia na3in dirrabkom,3.0
4172,ya 3ado allah asal allah al 3athim yabtalik bimarh yachaytan al ens,3.0
4173,hssen ya kelb,3.0
4174,hassen ben othmen kalb gauche,4.0
4175,mahazil fi ci hsan kaka,3.0
4176,ana chouft b3ayni honak ro9ya char3ia we hsan jahel kbiir w men ahl nar inchaalah,3.0
4177,ya hsan ben 3itman imchi a8sel fomek choufou mlih ach5raj men fomou sobhana allah y3adou fih fi teler,3.0
4178,7ssen ben thou3ben tfouh 3lik wa3la man walek,3.0
4179,ti belhi baraw nik omkom 9alou ro9ia char3eya 3bed mnayka mhabla,3.0
4180,inta imnayk jahill iro9ya wasana biyha rasowll y jahll,3.0
4181,ti bara nayek enti wayeh,3.0
4182,ani w5tk y imnyk,3.0
4183,inti howa jahill y mt5lif,3.0
4184,ti mala 3bed mnaika hahahahah,3.0
4185,omek mahboula imchi nik omek,3.0
4186,mohamed bobo inti met5lif wa5sara wa7d itod 3lik in3 3os omouk y weld ilhamla,3.0
4187,wassim sahli chouf we chkateb ya met3alem imchi nik alf men omek lijabatek men termetha w kan andek riht roujla netkablou ya weld lkalba saref,3.0
4188,mohamed bobo win injyk y mibown tw itchowf sahli zbi man3rfowch,3.0
4189,wassim sahli hahahahaha walahi zebek nhoutou fi teremtek tchouf rjal mnhebech nahki barchaa ken theb netkablou c noms imchi chouf omek chkoun ynikha rajel kabelni we njik nourmal,4.0
4190,mohamed bobo met5lif a5sara na7ki im3k moi on3ych fi paris y mas5,4.0
4191,wassim sahli ani fi paris ya miboun ana,4.0
4192,wassim sahli 5oft tawa,3.0
4193,malla jehel tfouh 3la sorem elli jebek,3.0
4194,el mochkla el kol men mtunisia el kol 7atta el monachta malla bhima abhem 7aja saret fel talvza el tounseya ma ta3rech w mahich fehma 5edmetha fÃ©chla allkher w 7san ben 3othman 3andou el 7a9 5ater dÃ©ja ki jÃ© 93ad dÃ©ja tatye7 9dar w lekher 9a3ed ykarez fih bel3ani ti behi barcha ma sabouuch w malla 7al9a bhima w malla bhÃ©ma mezelou ysabou fel ta5alouf rabii yehdii,4.0
4195,rou9ya char3iya fi diyanet lkoul ya bhim ya msatek yali matefhemch fil din o kenek contre il eslem tnajem matetfarajech otsayebna,4.0
4196,eli mabkesh ki chef ljazizi w santos fel final moush tounsi walah,4.0
4197,ya hasra 3omri ken 4 snin,3.0
4198,ta hasra 3ala tounes,3.0
4199,dama3t wallah tawwa atihom flous w 9hab,3.0
4200,kent tounes kent dawla kent rojla kent me7aba kent kora kent forga kent gar7a nye hasra o raby yesaberna ala 3esafer eli 3andena tawa,3.0
4201,ya 7asra ken 3omri 16 snÃ© oh les souvenirs my preferred player was hatem trabelsi the black tiger,4.0
4202,ah ya hassraaa,3.0
4203,ya 7asra 3la bledna wlh,3.0
4204,wini rjelll,3.0
4205,chay ybaki wlh,3.0
4206,hadhouma nosour carthage ya 7asra,3.0
4207,ena mazelt kitfarajt fih elvideo we 3inaya dam3et zeda ya 7asra the good old times,4.0
4208,wa9t ken fama rjel tkawar kima badra wel jaziri moch kima frou5 el boumadha mta3 tawa na3n 3oss omhom,3.0
4209,og3ed jamer el beyet ya3tek 3asba,3.0
4210,joker base marouci ma9hour hetha,4.0
4211,iza7 tournis w senigal 1 0 w taw il3akss w ba3d tounis w nigiria,3.0
4212,hata lmartba 3 hanna tnekna feha,3.0
4213,barabi bala3 nayek 3assba,3.0
4214,tawa bil keratine,4.0
4215,jaziri d santos etc Ã©quipe matit3awedch mouch ki 97ab l keratin mta3 tawa,3.0
4216,ya 7asra wlh,3.0
4217,ezzab tounes 9bal khir fi kol chay hatta fi 3bedha taw mechia wtetnek,3.0
4218,gj 3 ya a7sra,4.0
4219,ya 7asra ken tarjaa haka lkoura,3.0
4220,deniyia dour nshalah tarje3 club dima fi,4.0
4221,arjo motaba3et 9anet m3a chker,3.0
4222,hahah 3markoum 3aditouh tendbou mouch tebkiw,3.0
4223,y3tik 3asba ya taraji w jmhour m3ak n 9oul taraji ma3ndhech jmhour,3.0
4224,il3ab ya lfri9i nchala mouneka nikoukoum wentoum dima akeka,3.0
4225,jallad yt bara nik omk l 9a7ba ya jabri,3.0
4226,jallad yt sea3a tt ki d5alit lil vid ta3rf fih ta3rif fih tati7 9dar l tarachi rou7 nayek n9alou tiktok ya3tikom 3asba fatha7touna,3.0
4227,jallad yt bara nik omk l 9a7ba ya dandouk ya jabrii,3.0
4228,african hhh dandouk mnayek atheka 9adrou n prima curva nord,4.0
4229,ghraira bari rawhi men wa9tech ta3rfi lkoura,3.0
4230,rou7 nayek,3.0
4231,olÃ© ola ya3tiha 3asba ca,3.0
4232,l3asba f omk l 9a7ba,3.0
4233,o5rjou 3asba frou5 taraji ta3 zebii,3.0
4234,el frou5 fel 3am hedheka tal3ou rjeel w gal3ouha el boutoula,3.0
4235,aa zebyy 3ala wkay y5i taraji 3andha jmhour y3tik 3asba,3.0
4236,menesh fard nivou y do,4.0
4237,neknehom w 9harnehom w ca ya dawla,3.0
4238,maadesh tejbedha taraji dawle,3.0
4239,amroussi barra chouf 3asba behya tchay5ek wa5tak mel koura,3.0
4240,imen della tarajii qahbaa,3.0
4241,mazembe 8,3.0
4242,mseken farhou bel 0,3.0
4243,nssiti l khamsstin o dhaharli mazembe aaatatna 8 mouch jari l dandouk,3.0
4244,hhhhhhhhh ya zantour,3.0
4245,hhhhhhhhhhh mnaykin mordha betaraji,3.0
4246,mortha bommek hhhhhhhhh,3.0
4247,zlapovich bara nik omek frr,3.0
4248,souid ou ommek fi kounji ha3ha3ha3,3.0
4249,bech ennikoulek fehom ommek el 10 snine,3.0
4250,y3tik 3asba ya taraji rou7 nik omk ya miboun,3.0
4251,nik omk unta we taraji hamdi medeb,4.0
4252,nike omk ytrzji,3.0
4253,ommek zabbour,3.0
4254,omk l 9a7ba nikilha zbour 5alitha rou7 nik omk ya dandouk,3.0
4255,ti 3assba lik hhhhhhhhhhhh,3.0
4256,el3assba lejm3t etrjii,3.0
4257,zantour ya m9hour,3.0
4258,omoke nakoha 8,3.0
4259,3asba fi sramkom tniko fina ti fil 7 snin le5ra niknkom lin fadito t7a7na ta3 zeb nami ouslouna fil boutoulette w championette w a7kiw w sebouna kif mat7ebo,3.0
4260,magrhi nik ta mÃ©re la pute,4.0
4261,magrhi hhhhhhhhhh enti far5 biboun fi za3ktek ye3tek 3asba fi sormo ye jabri ye mnayek,3.0
4262,magrhi hhhhhh enti wa7ed jabri kifek ta5tali fih ye miboun,3.0
4263,magrhi bara nik omok,3.0
4264,magrhi ti chbih zok omok chy7eb 3and zebi tir nik omok el 7a7ba,3.0
4265,ishak foot stars hatli omk n7chy fiha zebi ya weld l9a7ba cher 3asba 3la sormak ya miboun miboun ywari fi ro7a hani rajel mn wra tlifoun whowa weld 9a7ba miboun fi sorma ah ken ti7 bin ydaya ya weld el9a7ba w3asba 3la sormak ok,4.0
4266,ishak foot stars wzok omk ya weld elhajela el97ba tfooooooh 3lik w3la wldik tfooooh,4.0
4267,ishak foot stars ya weld el9a7ba lama n7chy fi zok omk zebi,4.0
4268,magrhi enti fer5 miboun fi termtek yÃ© weld el 9a7ba,3.0
4269,ishak foot stars hatli omk ya weld l97ba omk lfajra l3ahra tfooh 3la zok lom mta3 omk ya weld l9a7ba,3.0
4270,nebbkiou bine se9ine ommek hhhhhhhhhhh,3.0
4271,bara nik omek ya go3er far7an 3asba j3ala chiket rwa7 nayek fri9i ya dawla,3.0
4272,rawah nik omek ken jit mibon rani nchabahlek ya mafla9 hhhhhh,3.0
4273,o5tek lebess,3.0
4274,hhhh mar5sÃ©k w masa7 ro93tÃ©k rjÃ©l tal3ab bil les titres la3ab w enti chÃ©d fi tor7 3andou akther min 10 snin nsit fhday7Ã©k m3aya jamhour club mat7chmouch,3.0
4275,oomri waketha 8 snin o ltawa netdhaker kol chy khasatan aka lhakem eta7an lasla3 bta3 zebi,3.0
4276,3asssba likom hhhhhhhhhhhh,3.0
4277,zlapovich le chkoun el 3asba,3.0
4278,asba ltraji,3.0
4279,houssem 3asba lommek,3.0
4280,ben mabrouk lakhast kol chey khoya la3ziz,3.0
4281,3asba lkol w7id taraji w wild l9a7ba ychidli zebyy,3.0
4282,ben mabrouk sorm omk enta ya uld l9a7ba yamiboun,3.0
4283,ybhimyrahaalakalbk,3.0
4284,ki kanet 3adna rjal tkawer mouch froo5 tiiit,3.0
4285,ca bellehi bara arja3 tfarej 3la nessma,3.0
4286,jallad yt lekhi chta7ki yezebi,3.0
4287,ca a9ra ismek ya zantour ya ma9hour wlmkacha5 flboutoulet yenge7,3.0
4288,jallad yt bara ochreb el bibron mte3ek w or9ed,3.0
4289,manque de vocabulaire manque de respect drÃ´le de crÃ©ature va pfffff,1.0
4290,this guy is mentally ill,2.0
4291,yekhi hal masakh hedha mezel 3ayech,3.0
4292,hal mridh ma3ach tjibouh,3.0
4293,chniya hedha hamdullah jeb rabbi majech ra2iss,3.0
4294,bara nayek ta5letlou enti 5alil chamem,3.0
4295,baredlii galb kanat da3ara,3.0
4296,mela jabri,3.0
4297,khalil chamam miskine,3.0
4298,ya jme3a aya saybou ikhdimkom ou 3ayletkom ou tilhew ib zabour om khawla slimani,3.0
4299,tehchy fih 3asba ta7ger fi rjel ya3tek 3asba,3.0
4300,ena sada9tk chouf m3ahom hhhhhhh zah louvet el jasad tbarhen Ã©li enti tekteb rabi yehdi point,4.0
4301,tahaaaan,3.0
4302,we7ed khamej hal jlasi hedha anten men sabat,3.0
4303,wou intouma louled chnowa za3ma,3.0
4304,une pute psychophate schizophrÃ©ne plein de complexes,1.0
4305,une couche de 5 centimetre de fond de teint ya watia ya toilette 3arbi kol ma netfakrek j'ai l'envie de vomir ya chlaka rihtek el5ayba eltawa fia ya microbe ahki linnes elli ma ta3rfekch ya hayawana hram fik hata elbidha elli tchamet ya toilette beuuuuuuuurk,4.0
4306,taw chkoun jebdek men aslou wala el mejrab tehemzou mref9ou,3.0
4307,raby yahdik,3.0
4308,ti fok 3lina esi moula lfaux profile lham firasek,4.0
4309,berjouleya bahri jlasi iweti mariem ben cha3ben theshom zouz cava pas,4.0
4310,hedha jawo libnet ili a9al min 16 ans w khawka akber min 32 ans fa7jouh lmawdhou3 yeziw blÃ©e kideb,4.0
4311,mala go3r kn jit f blastou kif y9oli enti noufouthek ken 9odem micro ntardou w ntabba9 noufouthi malla jabri jehel,4.0
4312,hhhhhhhh psychopathe,1.0
4313,yaani msad9in li khawla slimani a Ã©tÃ© hypnotisÃ©e zok omkom mala mnaykiin wallah bahri maandi bih hata ma3rfa w momkn awl marra nesm3ah w khawla slimani maandich maaha mochkla ama l 9anawet l mnaykin lazemhom ytal3ou l audiance b haja heka,3.0
4314,bayne waled f 7amame,3.0
4315,blad ki zebby baramej ki zebby w howwa ki zebby w ama khawla zabbor barsha,3.0
4316,dhaher min wejhou wehed khamej,3.0
4317,ya 9a7ba chedi sormk,3.0
4318,ti enti wejhek wahdou choubouhett ritek fi emission gara l'annÃ©e derniÃ¨re wehed bhim we massekh we vulgaire barcha hasilou wehed puuuffff fit manten rihtek blasstek fil gorjeni ya metharech,4.0
4319,inahtha te7mi fih nmaw9fou y9azez tijeh limra n9al tofla 13 snee t3ares hhhhhmala jahl,3.0
4320,ti chkoun 9alek nty ya 7ajj el mojrab yehmzou mref9ou,3.0
4321,ya3tek asba ya jabri zebi achab menek ya mnaik,3.0
4322,malla mnayek hhhhhhhhhhhhhh ensen mridh nafseni hedha w jetou l flous bhema mradh flous bahri jlassi,3.0
4323,mala mnaykk ma5ibek ya miboun,3.0
4324,ana nchi5 3lih bdho7ok ehhheh,3.0
4325,ya zebbi ach yodhhor ya7chi fih,3.0
4326,ja3fer 9al mahouch jlassi ma ta3melech 9ima lerou7ek raw ma m3abrek 7ad,3.0
4327,ma ta3rfech lah9i9a brabi oskot entom 3ala elflous ar5es menkom ken elmelh ya zeri3et eblis,3.0
4328,khra mt3 9be7a,3.0
4329,ma3nÃ©ha sada9tou el mise en scene w el hypnose mt3 khawla slimÃ©ni berjouleya barcha tefeha,4.0
4330,ritchi billehi zeyd cha3b do5fa yet3ada 3lih kol chy w ken jet 7ta 3la 7keya toslou7 bifrank,3.0
4331,masekh hal rajel ma nehemlouch wejeh l dhabout,3.0
4332,hhhh yyyy w maw9fou y9azez tijeh limra nwlh pedophile,4.0
4333,belikov alekher sadakni ty thesou maaked w yheb yal3ebha fehem kol chay d facon que laabed kol hachek me yeswew chay ken houwa kharya kbyra,4.0
4334,houda laabidi yup as hell sweaty nby the way fama wa7da kenet itdefe3 3lih w 9atli haw i rasoul 3ares b3aycha w 3morha 6 snin n93adt ma9hour kifeh tjik tofla itdefe3 3la pedophile kif hetha yakrah limra w ya79erha,4.0
4335,belikov son argument ne correspond pas a ce qu'on voit et ce que rÃ©sulte de ce connard qui cesse pas d'insulter la femme on dirait qu'il es mariÃ© d'un lÃ©zard ou cheppa ala sakhtou,4.0
4336,birasmi jadour,3.0
4337,hadhaya mridh meskin,3.0
4338,ma3adech tejebdou les joueurs mta3 ettaraji ya kleb tal3ab boukom,4.0
4339,lautner joueret mta3 taraji kana te3ref ettaraji ya ta77an ejjlassi hhhhhhh roddaha in isstata3t ya jabri ya mta3 ejjlassi ou kima joueret ettaraji chay5in 7atta ana chaya5 fi paris ya jabri,4.0
4340,lautner inta houwa fi legmal ya jabri ya bhim ya weld el9a7ba ya weld el7ram emchi 3ind 3ala chouf bouk chkoun hhhhhhh,3.0
4341,lautner inta miboun ou weld 9a7ba ou bouk miboun,3.0
4342,lautner ya ta77an eljlassi ynik fik ya mta3 eljlassi ya far5 emchi l3endi man9ollak chouf bouk chkoun ya weld el7ram hhhhh,3.0
4343,smeti housem hahahha tsa5af makk lahass asma3ni n9olik haja manhebsh nahbet l mostawe lmarjber ti mak til9ak tra mnin dÃ©jÃ  ena mtayha mn ruhyy w nahki makkk w hata nty tousil l pa y a si weld elrajel w n9lik haja mawsilt nty 9olt haka ili ma kol wehid ylawaj ali ne9sou wa9t twali rajel taw tifhemha be9i motrobiya alikkk behyy w majbidlikch bouk ye5y lmajber ili dra mnin jeyin m5a5om kolha ki b3athha ki sÃ©rie casarona ya3rfou kan ytkalmou w rjouliya yjibha raby wa9t twaliiw rjel w tnahyy talhis wa9tha ija tkalam ala liletik w sÃ®dtkk y a r5is andedikk w asma3ni zeyd tjawb rak manjewbsh ali mahomch rjel block toul aller bye mr,3.0
4344,ti wa7da malhet kenet tnayyek m3a swisri korza whedha jlasi awsakh men zok omm essabbat,3.0
4345,brabi fi thour martek kadeh srafet,3.0
4346,tsawir file5ir weldik yatla3 miboun hhhh,3.0
4347,bachoula nhees 3andou hhhh tga3ed 3asba,3.0
4348,chbih yehki haka mechrar wjehil fark kbir binou wbin kais s3aid zaweli metthakif w mÃ©trobi pffffff malla tunis,3.0
4349,bara nikomek enti weflousek,3.0
4350,zayd jahil,3.0
4351,3alech 120 malyoune 3ala ithour bech itkabirla fi ziba haki haja min 3ind rabi oilah loukaine ithalis milyiar yitla3 miboun,3.0
4352,120 malyoun 3ala bachoula bara ya3tek bachoula 3ala sala3tek,3.0
4353,w f thour bentou kadeh sraf xd,3.0
4354,3anfouh f termtou hedha,3.0
4355,40 malyoun rmÃ©hom fel smÃ© c normal mademou mou9awel 9aleb 5ademtou yo5lsou fi 20 dt fel nhar,4.0
4356,3malet 3amla ma7soub akelhadra 7elo ysa5Ã©fff,3.0
4357,psico bahri,4.0
4358,jabri motakaber,3.0
4359,mridh,3.0
4360,mala mnayekk,3.0
4361,120 malyoun 3asba fi sormik w sorm weldik,3.0
4362,journaliste ki nami wch mdakhlk yorch9 40 millions jabethom,4.0
4363,7med satour version 2 1,3.0
4364,tosrrf walla yidiik fi zeb icha3eb ya mnayik,3.0
4365,ala bachoula sraft 120 malyoun w t7eb tched eddawla barra nik omek,3.0
4366,jalssi nayeklou omo 97ba samir el wafi w 3amelou tkarkiraa,3.0
4367,malla mba3bess,3.0
4368,wouuuh wouuuh 3al arbiterrrrrrrr,3.0
4369,jayeb hedi wild baballah ti 100 minou ma eyjiwich fil comediya emta3ek a jhali,3.0
4370,innehou 7imar 4air mourawad,3.0
4371,ettebthir 7ram y'a miboune,3.0
4372,bahri sattour,3.0
4373,ken 3tit 100000000000 lifou9ara2 yezi izebi t7eb lmra t3ares 3morha 12 sna w dima ta7ki lkol ser9ouk,3.0
4374,Kenne jet dinya dinya raw ward fil kol blassa ou raw ndhifa ariana thelkit mcheeet,3.0
4375,Barra ya 3anzok omkom l9a7ba 7ot zabour dadek 3aseka,3.0
4376,3ich tounsi toserfou fil fere8,3.0
4377,kaouther el bardi prone les produits turques !!! quelle hypocrisie :,4.0
4378,Tabda b3ich tounes wtoufa b bi3 tounes,3.0
4379,Win hadthi salle bdthabt brabi jawbiuni,3.0
4380,Alah yarhma,3.0
4381,winhi il kayme mte3koun echbikoum metkabinne?????,3.0
4382,5alloha 3andkom fokto beha ken entom,3.0
4383,Wa9teh jito,3.0
4384,w a7na win si ala ??,3.0
4385,Allah yarahmou,3.0
4386,vraiment kamlou 5demhom 3la a7sen wajh wjeyin lahin b3ich tounsi 5ayfin 3la lemtiyazet mte3hom,4.0
4387,La 9let  3lik bbile5yar   2elamen bileh 3 jou3 koul  bel3asal,3.0
4388,Ya 3ich tounsi Ya 7ayawanet kif totlbou 3abd nhar la7ad 8h du matin au moins kif yhez 3likom ne raccrocher pas dans le nez c est impoli t7ebbou tsal7ou wentom makomch metrabbin,4.0
4389,Tlabtouni w ma fe9tch bih tlphn inajem naaref aalech ? khater ena moch fehmetha barcha lahkeya,3.0
4390,Fi gabes nn ??,4.0
4391,3lech matemchich les elections parlementaires mte3 Franca?  Jarbou3a hedhi 3amila,4.0
4392,mmmmmmm 3ala jÃ©l israel,4.0
4393,Yee 9a2emeet 3iich tounsii aka rjeel likbar lii maakom taamlou mzya na7ehom tawa wa9eet jilna a7na bech ye5deem na7na lmosta9bal w houma lmadhii na7na awleed lyoum n7ebou n3ichou mosta9belna aala kifna mouch kima y7ebou bayeetna bayetna ma yaarfouch technologya w toro9 l7adith 5alouna na7na tawa ne9fou hedha wa9etna intouma kee 7izeeb jdiid e5edmou aala chabeb w 5alou aadha2kom chabeb tenej7ou 5iir hedhii ra2y cha5sii w nchallah rabbi ywafa9kom,3.0
4394,be5lef olfa chkoun hadhoukom ou kife weslou lel 9ayma ?,3.0
4395,Bilahi hoka chiyeb no7ohim 3lina 5ali chabib yakil 5obza m3akim w yasni3 mosta9iblo wa7do,3.0
4396,"Ah ya binzart,,,, ya hasra alik",3.0
4397,Degage banzart moch m3akom,3.0
4398,3aychin twensa dÃ©jÃ  ! Mich inti bch twarina kech n3ichou,3.0
4399,Hhhh ne9esetena teched raise mara yyyyyyy7ey 5leyele le9erawi,3.0
4400,yikdhib,3.0
4401,W Za3ma entom Eli bch tsal7ouha benzart??,3.0
4402,Tab3in youssef chahed,3.0
4403,Ti hiya 3aicha franÃ§aise w bil jinnsiya winti t9olli aich tounsie BillÃ©hi raj3ou rwÃ©hkom w ihtarmou innÃ©s,4.0
4404,N7eb bledi benzart ema chkoun bech y5demha 9a3din ken mta3 darbdn louga,3.0
4405,Mnin ta3rfoh lb7ar blehi bech ta7kiw a3lih ...,3.0
4406,Minin je ha 3ich tounis hatha Wa9th  wala ya3refha binzart,3.0
4407,Maw kolna le aad,3.0
4408,Beheyem wbheyem wwbheeeeyem. Kalo 3ich tounssi hhhhhh bara nan zok omkom nektouna,3.0
4409,kolha tsamsar,3.0
4410,Page sponsorisÃ©e 3ich tunisi achete tous ... Ma tkounouch bayou3a ....,4.0
4411,Kouya madabina aktar wodo7 ranah maldo8ine Mel legdem nafess le klam galoh Marah lifatet gabes ma3adech ta7mal aktar men heka,3.0
4412,Hhh men antoom,3.0
4413,Bech enfase5kom kima El hiwar 3omala franÃ§aises,4.0
4414,yezi min gafrach,3.0
4415,Wallah shih nkamam fsgari wesgar geri kifa bech i3ichou nhar aker lhaja tzid felb3am b 4 marrat wmanfi9ouch baha wen machya leblad  Ma3ednach kaltin 3ala chai,3.0
4416,Ebrabbi wen nemchi enkayed  lel enrikabett galouli mouch inscrit 3andna,4.0
4417,Kalitouna tewansa entom Ken bitaka tahrif ahmelou formatage kir wa argehou gebal 1956,4.0
4418,Yezi mel7achou... Mnin jatek 20 milliards,4.0
4419,3ich tounsi 3la kifna mouch 3la kif eli mwelkom tbarkha kima t9oulou mlyoun tounsi s2touhom kihah mwloutha jam3ya,3.0
4420,Bellahi 8ir 5touna intom 7ni lbs w yezi bla rwaye9 bared galek wathi9a 3omala france,4.0
4421,Ti barrou naykou 3ed,3.0
4422,Wallah ichedou lekrasi iwali maya3erfakech ohouwa 9bal lenti5abet ken yal9a ibouslek rejlik wahef lihom,3.0
4423,Smilah Haye maskouna bjini  hedi ilotof hhh,3.0
4424,Pollution mochkelt gabes,4.0
4425,Ya5i bech neta5bouk 3la 5atrek bech tetnazel ya m3alem hay mak labes barek,3.0
4426,Haya trah haw ma3rouf ndef wenhom  wlad blad,3.0
4427,3ich gafsi si nn zayed hh,3.0
4428,kayma tahmil nes ndhaf wmachallah a3likom ama kan 3maltou kayma mostakilla khir 3ich tounsi mouch hal,3.0
4429,3adi bikm jam3ia mch hadfkm linti5abt,3.0
4430,La na7na tawa kifech 3aychin fransis za3ma,3.0
4431,I7ebouu i3adouha 3acha3bb kol wa7edd ye5dem fi masla7tou w msla7t tata f4anca,3.0
4432,"3ich tounsi Bach  idedafe3 3la GAfsa  , izzou min elketheb 3alina",3.0
4433,3yech gawri hh,3.0
4434,Brrbbii ykhii lkaymett tdakhlouu fha f ness zbelaaa hacha lb3dhh ayy had ynjmm ytrachhh l tchri3iyya howwaa,3.0
4435,lechkoun aka 4 blayes l ferghin :/,3.0
4436,Shniya hethy zid,3.0
4437,Hhhhh mala bahil,3.0
4438,Tamwiil mtakom mnin,3.0
4439,Bi7awel leh ma taswto ken larwa7kom,3.0
4440,a3outhou belleh !!!!!!!!!!,3.0
4441,3ish tunisi but ta3hm enhm ytawrou shway mn bledna ely hya bled phousphat.. w haba ta5tarlna shkun fl'barlamen ely ymathel dawla ta3na bsh yarta9ii bha mahysh mafya ray ifhmou lsh t'heboush zyada l'khoukm w wld bled'km ka hezb akhtarou 3iish tounsiw rayiss'ha 22 hawlou hta shway tkounou yed wahda bsh njmou net9admou w n3yshou b tharwet  ely 3andna w ahna ma7roumin mnha,3.0
4442,A7na man7abouch in3ich 9ilouna intouma w nchala nata5dhou nchala inmoutou bahi,3.0
4443,Lhw eli y7eb y7ayer esmou ya7ki 3la gafsa,3.0
4444,Bnesb il gafsa bech tab9e kem heya mouchbech ytlftelh 7ata wa7ed ilkol w3ode kedha y5dmo ken masl7hom,3.0
4445,"belhelel la fihom rajel yaslah, wlamra taslah...elkorssi yekchef webadell etoinssa elkol..",3.0
4446,Brb barou er7ou,3.0
4447,ikkib sa a oudkoum,3.0
