,text,label
13360,Impossible de mettre le compte goutte dans la fiole déçu je déconseille fortement.,1
13361,"J'aime le bureau.J'ai assemblé et cela fonctionne comme prévu. Pas de plaintes. Tous très bons. Les articles sont arrivés à l'heure. Bien que la boîte ait été endommagée, le contenu n'a pas été endommagé.",1
13362,J'ai bien reçu mon colis sauf me manque la paire de chaussette rouge un peu déçu merci à vous me renvoyer .,1
13363,"Super pratique, ça tient plutôt bien à condition de le mouiller un peu vraiment bon produit qui évite de faire des trous ds les murs",1
13364,Contrôle du taux de sucre dans le miel,1
13365,Cette aspirateur n'a aucune puissance et je vais le r'envoyer,1
13366,"L'écouteur droit ne marche déjà plus , il tombait souvent , je pense que ce n'est pas adapté pour courir ou bouger.",1
13367,un peu petite pour mettre un goûter,1
13368,"satisfait de cette trappe ,accés aux combles pour isolation et traitement",1
13369,"J'avait acheté ce produit pour un cadeau , je n'ai pas pris l'emballage cadeau que j'aurais fait moi même, l'article est arrivé d'une autre époque 1820 si je me base sur la poussière, tout était gris foncé on ne voit même pas les couleurs...Impossible de l'offrir dans cet état il faut l'enlever de l'emballage et le nettoyer donc je ne peux pas offrir ce cadeau. Quelle déception!!!!!",1
13370,Elle est magnifique! Reçu à la date prévue. Elle a l'air très solide et confortable. J'ai acheter le maxi cosy cabriofix de chez bébé confort pour pouvoir la compléter. N'hésitez pas elle est superbe. Seul bémol je n'ai pas pu choisir la couleur de l'assise et l'ai reçu en bleu alors que j'attend une petite fille. Mais en soit ce n'est pas grave.,1
13371,"Verre trempé trop petit pour l'écran. Du coup il ne comme même pas sûr les côtés. Mais il l'air solide... Dommage. A quand un verre trempé de la bonne taille ? C'est la 3 ème que je test, c'est la 3 ème marque qui me déçois.",1
13372,On perd facilement les embouts en caoutchouc. Dommage que le levier ne soir positionable que du côté droit. La majorité des gens sont gaucher et il serait judicieux de pouvoir avoir la manette pour la main gauche comme pour les autres trépieds de manfrotto.,1
13373,Article conforme Livraison déplorable tnt France. Qualifié de non présent alors que j’etaIs present sur mon lieu de travail. Service clientèle tnt qui raccroche. Mauvais partenaire pour Amazon Très déçu par cette expérience alors que je suis client depuis très longtemps.,1
13374,Acheter en mars et là mois mai ne marche plus.,1
13375,Instructions pas très claires mais kit complet,1
13376,Boite très simple d'utilisation. deja en place depuis plusieurs mois aucun soucis.,1
13377,"La housse en soi est de bonne qualité, résistante. Le seul problème c'est qu'elle ne va pas vraiment pour les Xperia L1 smartphone comme annoncé: l'écran du haut est décalé et on ne voit pas l'heure... Le trou du bas est trop haut, on ne voit que le haut du numéro qui appelle...",1
13378,"Fonctionne uniquement en io, si vos VELUX par exemple ont des télécommandes rts , ça fonctionne pas.",1
13379,Couleur fade voire absente sur certaine impression dommage le prix etait intéressant,1
13380,Pour me faire des jus de fruits ou des jus de légumes (gaspacho etc) pratique démontable et lavable facilement,1
13381,"Je n'en ai pas essayé des tonnes, mais c'est une des eaux micellaire qui correspond le mieux à ma peau mixte. Elle hydrate vraiment, tout en ayant une action tonique et raffermissante, laissant un parfum subtil et agréable. Donne bonne mine même sans maquillage",1
13382,"Ne chauffe pas assez même sur la température maximale, ne chauffe pas du tout au niveau des cervicales. Refroidit immédiatement une fois débranché.",1
13383,"Fait ce qu'on lui demande - en l'occurrence, ajouter de la mémoire à un Lenovo 110 qui devenait presque inutilisable avec son SSD de 32 Go et Windows 10 qui prend presque toute la place. Facile à installer. Dommage qu'il n'y ait pas un logiciel de clonage avec - surtout que les ""gratuits"" deviennent payants dès qu'il s'agit se cloner le système (sauf Macrium, en version d'essai 30j gratuits). Puis Partition Wizard, pour donner plus de place à Windows 10 une fois le premier disque cloné. Merci à tous les geeks et leurs tutos sur le net, on peut faire des merveilles sans être un expert, avec un peu de patience et un cruciforme !",1
13384,"J'ai eu envie de lire ce livre car je suis de la génération de Dominique, je l'adorais comme actrice, j'ai vu tous ses films et j'aimais son petit minois. C'est tout. J'étais curieuse et je suis devenue triste, quel dommage. Bravo à sa fille qui a su par ce livre lui faire, finalement, une belle déclaration d'amour. Je le recommande à (surtout) ceux qui ont connu l'actrice.",1
13385,"Je connaissais déjà cet article à l'époque où je pratiquais la pêche à la ligne..(une vingtaine d'années) Donc, en commandent cet article, je pensais que ce serait plus costaud pour un parasol mais il n'en ai rien .. Un petit parasol passe si il n'y a pas de vent mais ne compter pas la solidité ni la fiabilité. Tout juste bon à tenir une cane à pêche petit calibre !! deçu",1
13386,Tout les jours pour faire des petits pots pour ma fille de 13mois,1
13387,Elles chauffent très bien voir même un peu trop on est obligé de soit la débrancher avant la fin soit de la laisser un peu refroidir avant de mettre les pieds dedans Mais sinon elles sont très agréables aux pieds,1
13388,La cartouche est défectueuse. Les couleurs sont toutes vertes. J'ai nettoyé les têtes d'impression mais aucun changement. Pas trop contente.,1
13389,"Arrivé à temps, rien à redire. Le jeu est fun, les images sont belles et les énigmes sont prenantes.",1
13390,Ce sont des pots de taille moyenne. Bcp de couleurs différentes et de belles couleurs. 5 pots en double,1
13391,Je commande avant 2 mois déjà i n’est pas encore arrivé,1
13392,"La partie du fil qui se fixe sur le téléphone est de mauvaise qualité , le plastique est mou , et l'embout métallique s'adapte mal , il flotte , et se détache spontanément si on soulève le téléphone , rien à voir avec le chargeur huawei d'origine.",1
13393,Arrivé cassé et très mal emballé ! Le renne est vraiment très petit ! J’attends un remboursement ! Merci,1
13394,"Léger, soulage, après on le sent bien, donc 4 étoiles",1
13395,"Excellent rameur, solide, facile à assembler et à entretenir, pleinement fonctionnel. Plusieurs utilisations hebdomadaires depuis plusieurs mois et rien à redire.Un très bon investissement.",1
13396,Coupe sucre. BON produit,1
13397,Produit non utilisé trop instable tombe au moindre mouvement,1
13398,Pas reçu le bon modèle mais il plaisait quand même. Le dessin est toujours bien visible après des mois d'utilisation.,1
13399,Reçu rapidement et adapté à mon 3008 hybrid.,1
13400,La personne qui m'a fait acheter ce produit est très satisfaite. C'est son deuxième sur plusieurs années cause usure par frottement dans le temps sinon il remplit ses fonctions,1
13401,"Très sympa pour mettre les photos pour un petit, un peu cher mais très bken",1
13402,"Vraiment un bon produit, le tapis est assez épais et comprend des zones magnétiques (très pratique pour les vis), je recommande, livraison rapide.",1
13403,Piles utilisées pour une télécommande de Partner 2 Impeccable À voir dans le temps mais confiant,1
13404,"hydrate très bien pas besoin de mettre des grosses sommes dans une crème celle ci est au top, toute les autres sont de trompe couillon, et de plus aucune crème ne rajeuni ni arrange la peau a bon entendeur salut",1
13405,Je voulais un réveil pas trop cher et qui fait simulateur d aube.cela correspond à mes attentes. J aurais juste souhaité pouvoir mettre une musique personnelle.,1
13406,"Cette poubelle est très bien car elle est en hauteur et tiens peu de place en largeur et profondeur. Le bac principale est assez grand (pour les dechets menagers) et deux petits bacs en dessous pour le tri. Tout au même endroit, c'est parfait. Cependant l'ouverture automatique du couvercle de la poubelle ne marche plus après 2 ou 3 semaines, le moteur devient fatigué et le couvercle ne s'ouvre que de moitié, puis du quart, puis plus du tout.",1
13407,"Produit de qualité, mais je pensais que le puzzle était sous forme du cube, en fait non c'est un puzzle classique. Mais les images sont de bonne qualité.",1
13408,le casque était trèsbien mais non compatible avec le portable Huawei donc ne fonctionne que partiellement ...je l'ai renvoyé et j'attends d'être remboursée on verra.,1
13409,Manche du balai un peu court,1
13410,il me semble avoir entendue que je pourrais avoir une autre coque geste commercial oui non jattent toujours voila toujour pareil,1
13411,Trop serrer au niveau des cuisses,1
13412,Tout juste utilisé . Epson fait des remarques on fait ok ok ok et ça marche !,1
13413,mauvaise qualité de ces chiffons vendu par paquet de 10 j'en ai commandé deux paquet si j'ai bien reçu deux paquet de 10 chiffons mais dans un paquet il n'y avait que 7 chiffons sur 10 et l'autre paquet il n'y avait que 9 sur 10 oui mauvais dans tout les sens,1
13414,Produit de très mauvaise qualité Minuteur qui présente rapidement des problèmes L'appareil ne chauffe pas beaucoup par moment Fragilité des bacs,1
13415,Difficile à poser mais avec le coup de main et l'usage ca ira. Pas beaucoup de cil....,1
13416,Le portage au quotidien de mon bébé . Elle dors dedans. Ça me permet d'avoir les mains libre,1
13417,Colorimétrie peinture. Une traduction en français aurait été bien venue.,1
13418,"J'ai renvoyé cette ménagère de couverts. Beaucoup trop légers, ne font pas solides. Néanmoins le design est très joli.",1
13419,Conforme à ma demande,1
13420,Cette commande était parfaite et la livraison satisfaisante. Livrée en temps et en heure avec une bonne information par mail.,1
13421,Super. Taille adulte un peu grand pour une petite fille. Je recommande.,1
13422,Très déçu de ce produit au bout de la deuxième fois portée perdue un Swarovski ....pas très solide du coup,1
13423,"Très bon qualité prix on peut tout couper avec sauf pierre,béton etc... j'ai testé j'ai adopté je le conseille même autour de moi.",1
13424,"Il n'y a pas de pas de vis, la tétine s'emboite juste et donc elle fuit ! J'ai retourné illico.",1
13425,Coque tellement rigide qu'elle a abîmé le téléphone. Produit mis à la poubelle,1
13426,"Sympa, bien fait, pratique, je recommande.",1
13427,"j'en ai acheté deux que j'ai installé sur deux porte fenêtre en pvc, conforme à mes attentes suffisant pour empêcher mon Maine-Coon de passer. le scotch double face tient bien, je vais en recommander deux.",1
13428,Fonctionne pas pour mais chienne mais vendeur serieux,1
13429,Rien a dire tout est conforme,1
13430,"Une bonne montre connecter ,ma femme s'en sert tous les jours lors de son footing journalier, très utile pour elle , Ce bracelet est waterproof, il fait podomètre, capteur cardiaque, il compte les calories dépensées et analyse le sommeil.",1
13431,Pas vu les bénéfices,1
13432,"Le robinet fuit, c'est inutilisable. Il y a du jeu entre le robinet et son joint en liège.",1
13433,Pour petits poils disgracieux visage. côtés cheveux. Sourcils... très utiles,1
13434,Pour l'utilisation de décoration que nous voulons ça parfait,1
13435,"Très belle peluche, comme sur la photo et livraison très rapide, je recommande.",1
13436,"Pour décoration extérieure bassin Produit livré avec le bec cassé , et soudure qui relie les pattes au corps qui n’a pas tenue, impossible de refaire une soudure mauvais alliage et points de rouille partout",1
13437,"aucune amelioration avec ou sans , placebo d'antenne",1
13438,belle niche mais il ne faut pas que le chat soit trop gros !,1
13439,"La couleur du drap est conforme à la photo. Le drap se froisse facilement, il est fin, mais ça reste correct. Il est agréable à utiliser.",1
13440,"Ces plaques nous ont permis de faire des constructions plus grandes et plus intéressantes que ce que nous faisions avec les boîtes à thème. Vous risquez juste d'avoir l'impression de ne pas avoir assez de briques... (on a acheté en même temps la boîte vrac ""Mes premières briques"" pour ne pas avoir ce problème)",1
13441,J'ai poncée des poutres au plafond La ponceuse est légère et ponce dans n’importe qu'elle position Mon aspirateur s'y est adaptée C'est une marque ou l'on y trouve le papier a poncer facilement,1
13442,Apres 6 jours de retard dans la livraison car ce n ai pas dhl qui on livrer comme convenu mais la poste Le colis es enfin la .... Bonne qualité,1
13443,"Le cleaner fait son job, en revanche le dissolvant est purement inefficace...",1
13444,J'ai des douleurs lombaires et une sciatique à gauche. Ce coussin permet de diminuer les douleurs lorsque je suis assise et c'est bien agréable ! je ne m'en passe pas et s'il le faut je l'emmène où je vais.,1
13445,Elles nettoient assez bien mais pour moi se déchirent vite,1
13446,"Les écouteurs fonctionnent correctement. Il est important de bien adapter le type d'embouts livré avec, ça a une importance pour la qualité du son. Et de régler le style de musique via l'application ( rock, classique etc..... et si il y y un équaliseur c'est encore mieux)",1
13447,"C'est le second achat de ce type que je fais auprès de cette société. Coque très agréable au toucher, le glisser reste très fluide. Oublié les housses, étuis et films protecteurs qui ne tiennent pas dans le temps !",1
13448,"Ma barbe ressemble à des cheveux quand je sort de la douche ; douce, brillante, et bien gonflée elle est resplendissante ! (faut dire aussi que j'ai une barbe assez longue donc c'est plus visible je pense) un bon coup de brosse après et elle garde sa superbe toute la journée je recommande grandement !",1
13449,"Belle histoire adaptée à tout âge , compréhensible même pour un enfant de 3ans",1
13450,Hs en 1 semaine d utilisation.. Dommage..,1
13451,Bien pour le prix: bon au crash test mais l'assise est un peu dure pour les longs trajets. Il suffit cependant de rajouter un coussin.,1
13452,produit conforme a la commande et bien emballer livraison rapide a recommander pour tous les futurs client de ce produit,1
13453,"Bon au niveau couverture du bruit (plutôt pour les bruits lointains et de fond) mais pas du tout confortable pour dormir ! A part si on dort sur le dos ou dans un train ou avion, là aucun soucis... Mais le fait de s'appuyer sur l'oreiller c'est atroce !",1
13454,"Reçu dans les délais convenu et en bonne état, je trouve que c'est un excellent cadeau à faire à sa petite amie, cependant je trouve que c'est un peu chère.",1
13455,Produit que je déconseille vivement!!! Reçu complètement froissé dans un emballage sommaire. C'est tout simplement HONTEUX!!! Produit en plus qui se décolle au bout d'un mois alors que celui-ci a été posé sur un mur lessivé et séché donc un mur propre et malgré cela aucune adhérence!!! Quelle déception surtout pour mes filles!!!,1
13456,Article acheté pour venir à bout de calcaire tenace : résultat nul !,1
13457,"Coque très bien mais quand je l'ai mise, cela m'a cassé mon film en verre sur mon écran. Il y a pas assez de place, pas assez souple.",1
13458,Je n'ai jamais reçu ce collier. Payer sans l'avoir merci cordialement Mme Renaud Nathalie.,1
13459,Pratique et bien adapté,1
13460,Bon produit mais je m attendais a une toile un peu plus resistante.a voir dans le temps mais elle s effiloche trop facilement.je ne pense pas en avoir pour des annees,1
13461,La taille est plus petite que prévu. Je suis vraiment déçu,1
13462,Pas très bien je ne recommande pas,1
13463,Le pédalier claque en quelques jour le vélo et de très mauvaise qualité les frein font un bruit affreux au freinage alors que le vélo et neuf et pour finir l’aide Manuel pour pédaler m’a lacher tt sa en peu de temp,1
13464,"Peut-être bien conçu mais, contrairement à ce qui est indiqué, ce capot ne s'adapte nullement sur ma meuleuse Bosch GWS de diamètre 125 mm. La bague métallique centrale est beaucoup trop grande. J'ai donc renvoyé cet article le 02 juillet. Le suivi Colissimo m'a confirmé que l'article est arrivé à Amazon Service retours le 05 juillet. Une semaine après, soit le 12 juillet, l'article est toujours considéré par Amazon comme ""en cours de retour"" et le remboursement en chèque-cadeau n'est par conséquent pas émis.",1
13465,L'avantage du filaire est d'avoir toujours du son. Aucun problème de recharge. Et les basses sont bien présentes.,1
13466,"Superbe, très réaliste, sept grosses fleurs, six plus petites, bien fourni en feuilles... le résultat est parfait pour un prix à un chiffre très attractif",1
13467,Pour protéger un enfant de 1an. Produit efficace et assez discret. L’adhésif est résistant,1
13468,"A ce jour ,je n'ai toujours pas reçu le colis ,soit disant je l'aurais reçu depuis 10 jours",1
13469,Très bon produit compatible à ma Peugeot 307sw et très bon qualité prix. Encore très satisfaite de mon achat sur Amazon,1
13470,"Colis arrivé ouvert, sans emballage.",1
13471,"Plus petit que je pensais qu'ils seraient mais quand même très utiles, je m'en sert pour attacher mes clés sur mes jeans",1
13472,"Ca ne fonctionne pas, même en faisant très attention à son alimentation et en faisant du sport, c'est juste de la poudre verte et rose pâle...Je ne recommande pas évidemment, c'est même mauvais pour le moral et ça enrichis des escrocs...",1
13473,"Je suis une fan de True Blood, et je recommande cette derrière saison. Emballage OK et reçu très rapidement. Foncez",1
13474,"Les phrases sont plus vites! Pour un enfant, c est pas facile de répéter tout de suite! Je pense que à partir de 5 ans, c est dur!",1
13475,Article non reçu alors qu'il est noté livré,1
13476,Plus petit que le originaux,1
13477,je souhaitait un agenda pratique . au final il y a plein de citation sur des pages énormes et l'agenda est très épais,1
13478,"Achat vraiment intéressant, les sensations sont excellentes pour s'amuser tout seul ou pourquoi pas avec sa moitié. Très beau design. J'étais un peu sceptique au départ mais franchement l'efficacité et le plaisir sont au rendez-vous",1
13479,Une fermeture déjà cassée. Sac utilisé 10 fois. DÉCEPTION!!,1
13480,L 'appareil s'est arrété de fonctionner depuis hier pas moyen de savoir pourquoi Je trouve que cela fait chère pour si peu d'utilisation FM,1
13481,matériel qui répond à nos attentes esthétiquement et de part son système de verrouillage du rouleau permet une utilisation horizontale.,1
13482,"Malheureusement, je ne peux même pas profiter de ce produit qui parait être de bonne qualité. Le bonnet s'avère trop petit pour ma tête, ne tient pas mes cheveux (qui ne sont pas si dense, même avec un chignon). Au réveil, il est à côté de ma tête sur le lit...",1
13483,"Colis reçu comme prévu, correspond au descriptif... Boîte de bonne qualité et bien fini... Très content de mon achat, je la recommande.",1
13484,j'ai commander ce produit pour brancher une télé avec ce cable mais ne fonctionne juste pas je pense que ca viens plus-tôt du branchement télé-pc qui a déja fais des siennes lors de l'utilisation donc je ne crache pas sur le produit en disant qu'il ne fonctionne pas mais plus-tôt faite attention a pourquoi vous l'achetez car vous pouvez avoir de mauvaises surprises.,1
13485,"Pas eu de soucis sur les couleurs livrées ni sur une déteinte comme d'autres clients. Prix sympa, un peu fragiles quand même (car assez fines) mais ça l'fait. Je recommande. Je ne mets pas ""J'adore"" avec 4 étoiles parce que ce ne sont que des pinces à linge, voyez-vous (par contre, j'adore le Paris-Brest, mais là, je m'égare). Vous pouvez mettre ces pinces dans votre panier (celui d'Amazon, pas le panier à linge... Mais dans quelques jours, vous aurez cet immense bonheur !!! Si ça c'est pas la belle vie !).",1
13486,Achete pour mon fils de 4 ans qui va se faire opérer au bras( enlèvement de broche) j etais spectique lors de la réception du livre car le texte n est pas adapté à un petit mais en l adaptant un peu mon fils l a adoré et a posé des questions pour mieux comprendre les images,1
13487,Le produit s'adapte bien à l'apple watch malheureusement il n'est pas très facile de décoller les deux faces du papier. Heureusement qu'il y a 5 collants ce qui permet de s'entrainer à placer le produit,1
13488,"Je suis ravie de cette commande. En effet, je ne m'attendais pas à un son aussi clair et propre. Le son maximal est tout à fait correct, il n'y a pas de grésillement même au maximum. Pratique à transporter et l'enceinte est plutôt design! Un achat que je ne regrette pas, la qualité par rapport au prix est largement présenté !",1
13489,"Conforme à mes attentes, me permet de régler le lit chauffant de mon imprimante 3d",1
13490,Reçu dans les temps. Feutre fin. Pas besoin d'appuyer. Le gommage laisse de légère trace sur le papier si on appui un peu fort. mais a voir dans le temps.,1
13491,"J ai testé Cappuccino et expresso, tous deux excellent. Facile d’utilisation même si il faut prendre le coup de main au debut voire un peu forcer par moment pour correctement inserer ce qui contient le café, dans l’appareil. C’est assez bruyant aussi et personnellement sur mon appareil, si je l’éteins, alors en le rallumant il faut que je lance le demarrage de l’unité, sinon la prochaine tasse que je ferai se retrouvera sans café. Cependant, vu le prix pour la qualité, on ne peut pas se plaindre ! C’est donné",1
13492,Le tuyau a été livré très rapidement. On dirait une bonne qualité. Bon emballage.,1
13493,"Bcp de mouvement, fragilité extrême. Je ne suis pas satisfait de cet achat et ne recommande pas ce support pour tablette...",1
13494,"Produit correct sur le son, tres pratique avec les 2 connectiques, mais fragile Les 2 sont cassés avant 1 an",1
13495,vendeur harceleur qui fait appel a un transporteur qui se débarasse des colis dans la nature eviter de leur comander quoi que ce soit dommage le prix etait interessant,1
13496,"Premières utilisations: parfait ,Aspirateur super puissant au regard de sa taille Le fil très long permet de le passer partout avec beaucoup mais le tuyau s’est cassé et même en me remettant la puissance d’aspiration est diminuée. Je vais contacter le service client",1
13497,Je n’ai jamais reçu ce produit et les vendeurs n’a jamais répondu à mes mail 0,1
13498,"Reponds simplement a tous les besoins, mais cate SD obligatoire sinon, 10 secondes de video seulement lors des alertes recues 5 secondes apres l'intrusion. pour moi en 4g",1
13499,Aucun effet.....Depuis un mois que je l'utilise. Je ne recommande pas ce produit car il ne tient pas sa promesse.,1
13500,Acheté pour rallonger le chargeur de mon mac. Très pratique pour gagner de précieux centimètres puisque le chargeur est assez court. Une meilleure qualité du câble serait à privilégier mais sinon ça fait le boulot.,1
13501,J'utilise ce produit pour des punchs lorsque nous sommes nombreux. Par contre il faut un petit outillage pour monter le robinet et bien serrer le joint pour éviter les fuites.,1
13502,Très efficace pour protéger mon écran des éventuelles rayures et autres chocs. Vraiment pas cher et reçu très rapidement,1
13503,Pas reçut de colis ni d'avis de passage. Je souhaite être rembourser.,1
13504,"Voitures achetées en plus de celle déjà incluses dans le circuit... Bouton marche arrêt sur le dessus de la voiture. Par contre, pas de tournevis inclus dans le colis.... Point positif : beaucoup plus rapides par rapport à celles incluses dans le circuit.",1
13505,Bon produit dans son utilité. Plutot solide Les deux dents un peu courte mais peut facilement piqué et retourner un poulet,1
13506,Bonjour après avoir offert pour la sa Valentin il a déjà déchirure niveau d une pression au bout de trois semaines je suis déçu surtout madame qui adore le produit,1
13507,tapis très jolie de qualité correspond a mes attentes,1
13508,Reçu dans les délais. Article en parfait état. J'en avais commandé trois et j'en ai utiliser que deux pour le moment. Je suis très satisfaite de mon achat. Je recommande.,1
13509,Correct ils sont chauds la maille est serré par contre il manque quelques points de couture entre le pouce et l index,1
13510,"le bracelet marque très vite. De plus, comment fonctionne la garantie s il n y a aucune facture fournie avec?",1
13511,Très bon produit. Je le recommande,1
13512,Manque de précision dans le vol. Bonne finition.,1
13513,Le récepteur est branché sur une barre son mais le son capté par les micros est un peu faiblard. Sinon la transmission sans fil est impeccable et l'effet vibrato est digne des meilleures fêtes foraines !!! pas mal pour le prix.,1
13514,"Tout est dans le titre (produit prévu pour début janvier, non reçu et sans information au 21... février !!!) Au-delà du fait que je trouve ces pièces détachées très chères !",1
13515,"Confortable, bien mieux que ceux que j'avais eu jusqu'à présent.",1
13516,"J'ai reçu ce livre dans les temps, en excellent état. Par contre pas encore lu. Je suis en train de faire des réserves. Mais je sais que je ne serai pas déçue.",1
13517,"c'est un super rallonge fait exactement ce qu'il est censé faire et il est difficile de trouver ces types de câbles en particulier avec 3,1 usb de qualité type c. fait par câble et un matériau durable semble comme ça va durer longtemps.",1
13518,"Acheté pour l'anniversaire de ma petite fille et le jour de l'emballage du cadeau, on a découvert un jouet cassé et inutilisable.",1
13519,À utiliser avec précaution,1
13520,"Ordinateur relativement peu coûteux, permettant d'allier plaisir de jeu, mobilité et bureautique",1
13521,Je vais les retourner car elles sont légèrement trop petites..,1
13522,"Produits assez fragile. Les poignets se sont vite arrachées. C'est pratique comme rangement mais je trouve qu'au niveau de l'aspiration c'est pas encore sa. Pour ceux qui veulent du bas de gamme, c'est pour vous.",1
13523,"La box est particulièrement réactive, le mini clavier est vraiment sympa. La connections en wifi est excellente, pas de ralentissement des vidéos, elles sont très fluides. Le clavier fourni avec le boîtier, est vraiment efficace et facilite l'installation et la navigation dans les menus. Je conseille ce produit.",1
13524,"Nous ne sommes que le 7 décembre, et mon fils a déjà trouvé 2 cases de son calendrier VIDES!! Enorme déception pour un enfant!",1
13525,Fake c'est de l'arnaque n'achetez pas ceci sa ne fonctionne même pas,1
13526,je vais trouver un usage a cette corde mais pour un bracelet ??? c'est un peu gros !,1
13527,"Reçu avec un faux contact. Retour et remboursement accepté sans problème et très rapidement !! Donc je mets quand même des étoiles pour le ""SAV""",1
13528,"Parfait, bonne réception de l’ensemble Des chaînes TNT. Discret, finit les râteaux !!",1
13529,Produits conformes à la description ! Livré en temps et en heure ! De bonne qualité !,1
13530,LIVRAISON RAPIDE ET SERIEUSE,1
13531,"Produit reçu qui ne correspond pas à celui qui est était vendu, les différents icônes ne sont pas situés aux mêmes endroits. Notice très difficile à comprendre (surtout lorsque ce n'est pas le même produit). Dans l'attente d'une réponse digne de ce nom du vendeur.",1
13532,Assez léger ! Pas encore trop utilisé pour en parler à fond,1
13533,De très bon souvenirs partager avec mes filles,1
13534,Pour mon fils qui adore peindre,1
13535,"Très bonne idée et très pratique. A développer. Il manque un système d'arrêt du fil. S'il n'est pas déroulé dans toute sa longueur, il faut alors l'enrouler autour des taquets plastiques dessous pour bien tendre. Mais un des taquets a déjà lâché... Assez fragile. Je vais le conserver mais acheter des taquets métalliques à fixer dessous directement sur le mur pour assurer une meilleure tension et une plus grande résistance. En bref, à parfaire.",1
13536,Utilisation exclusive pour le running bonne attache grâce a une sangle large qui épouse parfaitement le muscle du bras seul petit bémol : la partie plastique transparente est un peu épaisse ce qui oblige parfois a sortir le tel du brassard pour démarrer ou arrêter les applications concernées. pas d'essai encore sous la pluie donc à voir,1
13537,Design sympa mais ça s’arrete la Pas pratique du tout,1
13538,Conforme à la description,1
13539,produit de bonne qualité je suis satisfait je le recommande pour un usage privé a a a a a a,1
13540,"Idéal pour protèger mon canapé , mais pas assez épais pour les griffes de mon chat.",1
13541,Emballage parfait et rapide dans enveloppe cartonnée. Rien à redire. Le livre est conforme à mes attentes. Tout est ok.,1
13542,Parfait pour ceux qui n'ont pas le temps d'écrire un journal mais qui souhaite tout de même se rappeler des petites choses qui ont marqué leur journées. To be continued...,1
13543,"mon fils s'en sert pour jouer en ligne avec ses amis. Le casque est solide, pas trop volumineux. La couleur est belle",1
13544,"Ce kit n'a aucun intérêt. L'eau coule à flot au niveau du bouchon de la bouteille, même vissée à fond.",1
13545,Produit reçu abîmé et incomplet. Manque l'embout. Déçu.,1
13546,Boa très fin. Il paraît épais et fourni mais ce n’est pas le cas et perd facilement des plumes. De plus livraison lente,1
13547,Super contente differente couleur. ne marque pas je peu faire plein de bisous à mon bébé,1
13548,Quelques couacs de fonctionnement.,1
13549,"La taille correspond au descriptif mais les finitions sont à revoir!!! Certains chiffres dépassent par rapport aux autres, le 5 a une barre pliee...",1
13550,Bonjour à quoi correspond les couleurs à quelle lettre j ai une couleur dont je n’ai pas besoins et pas le m j ai un jaune,1
13551,Bonne batterie qui tiens mieux que mes anciennes (qui ont pas mal vécus). Difficile de trouver d'autres chargeurs qui marchent ...,1
13552,"produit trop mou qui ne soutient pas la tete & le cou, non respirant, il fait chau en été, non recommandé pour les gens qui chercher le soutient",1
13553,"Simple jouet avec lequel on s'amuse deux minutes avec , la mode est finis",1
13554,Produit conforme à l'offre,1
13555,deuxieme fois que j'achete cet article donc satisfait puisque moins cher que l'achat d'un stylus du commerce dont le bout caoutchouc en général ne se change pas,1
13556,"Produit correct, envoyé lentement sans grande protection. Attention la promesse ASSORTIMENT est fallacieuse, on ne reçoit qu'un enfant, exemplaire, couleur aléatoire.",1
13557,"La forme et l'utilisation sont tops, la matière à revoir car très fragile.",1
13558,Bonjour. Tout est di dans le titre Cordialement,1
13559,"Certes un produit pas cher, mais cassé à sa première utilisation et sans être brutalisé",1
13560,Très bon produit pour confectionner nos biscuits de noël ! Facile d'utilisation et de nettoyage !,1
13561,"très mauvais achat ,boite trop petite , adhésif inefficace ne tient pas collé sur tableau de bord plastique a oublier.",1
13562,Produit correct. Rien d'exceptionnel. Pour des cheveux bouclés et secs je le trouve pas assez hydratant. Je n'en suis pas fan.,1
13563,Sur 30 emportes pièces à peine 3 correspondent au thème de Noël. De plus colis reçu en retard et tard au soir,1
13564,"Belles étiquettes,marqueur galère à écrire , bonne réactivité du vendeur qui m’a proposé un remboursement ou un renvoi d’un nouveau produit. Merci",1
13565,J'ai aimé le produit .mais il manque la notice de montage .comment placer les rondelles. Sinon le tourniquet ne tient pas merci,1
13566,"La qualité du son n'est pas très bonne. Il manque de rétroéclairage des commandes, ce qui rend impossible la manipulation de nuit",1
13567,Elle a fonctionné que deux jours,1
13568,"Bon déjà, gamers s’abstenir : le clavier ne permet pas d'appuyer sur tes touches Z, maj et espace en même temps (problématique pour avancer en courant et sauter dans les jeux). Ensuite, j'ai une touche de décollée (la touche Y) sans avoir forcer particulièrement sur cette touche. Sinon il est agréable d'utilisation et beau.",1
13569,"Bon livre, facile à lire",1
13570,Coque solide et correspondant à la description. Néanmoins dans la description il est indiqué qu'aucune trace de doigt n'est laissé sur la coque. Ce qui est faux.,1
13571,Bien trop cher par rapport en magasin. Une vraie arnaque sur le prix. J'ai acheté par urgence,1
13572,"Difficile de régler le goutte à goutte : soit il s'écoule trop vite et la bouteille est vide en quelques heures, soit trop fermé et plus rien ne coule. De plus, le support s'écroule pour une bouteille d'un litre si elle n'est pas soutenue par ailleurs, contre un mur par exemple. Bref ne convient pas pour servir pendant une longue absence.",1
13573,Bonne qualité ras je recommande vivement se produit,1
13574,"Le produit de correspond pas a la photo. Le manche et beaucoup plus épais en réalité. Sinon, globalement, ça va, mais pas emballé.",1
